date,prov_id,province,district_id,district,diff_odp,diff_pdp,new_cases,new_recovered,new_deaths,cases,recovered,deaths,prev_cases,prev_recovered,prev_deaths,odp,pdp,active_cases,prev_odp,prev_pdp,%_growth_cases,%_growth_recovered,%_growth_deaths
01/04/2020,32,Jawa Barat,3214,Kabupaten Purwakarta,32,0,0,0,0,2,1,0,2,1,0,317,13,1,285,13,0.00%,0.00%,
01/04/2020,32,Jawa Barat,3213,Kabupaten Subang,0,0,0,0,0,0,0,0,0,0,0,1142,9,0,1142,9,,,
01/04/2020,32,Jawa Barat,3202,Kabupaten Sukabumi,539,1,0,0,0,1,0,0,1,0,0,3083,44,1,2544,43,0.00%,,
01/04/2020,32,Jawa Barat,3211,Kabupaten Sumedang,0,0,0,0,0,1,0,0,1,0,0,318,3,1,318,3,0.00%,,
01/04/2020,32,Jawa Barat,3206,Kabupaten Tasikmalaya,66,1,0,0,0,0,0,0,0,0,0,453,9,0,387,8,,,
01/04/2020,32,Jawa Barat,3273,Kota Bandung,0,29,5,0,0,23,4,6,18,4,6,402,92,13,402,63,27.78%,0.00%,0.00%
01/04/2020,32,Jawa Barat,3279,Kota Banjar,0,0,0,0,0,0,0,0,0,0,0,312,13,0,312,13,,,
01/04/2020,32,Jawa Barat,3275,Kota Bekasi,0,0,2,0,1,29,0,1,27,0,0,160,80,28,160,80,7.41%,,
01/04/2020,32,Jawa Barat,3271,Kota Bogor,0,0,5,0,0,23,0,2,18,0,2,153,8,21,153,8,27.78%,,0.00%
01/04/2020,32,Jawa Barat,3277,Kota Cimahi,0,0,0,0,0,7,0,2,7,0,2,109,14,5,109,14,0.00%,,0.00%
01/04/2020,32,Jawa Barat,3274,Kota Cirebon,0,0,0,0,0,0,0,0,0,0,0,149,4,0,149,4,,,
01/04/2020,32,Jawa Barat,3276,Kota Depok,198,34,5,1,0,37,4,2,32,3,2,1352,361,31,1154,327,15.63%,33.33%,0.00%
01/04/2020,32,Jawa Barat,3272,Kota Sukabumi,0,0,0,0,0,0,0,0,0,0,0,131,17,0,131,17,,,
01/04/2020,32,Jawa Barat,3278,Kota Tasikmalaya,0,0,0,0,0,1,0,0,1,0,0,321,10,1,321,10,0.00%,,
02/04/2020,32,Jawa Barat,3204,Kabupaten Bandung,0,0,0,0,0,6,0,2,6,0,2,648,55,4,648,55,0.00%,,0.00%
02/04/2020,32,Jawa Barat,3217,Kabupaten Bandung Barat,0,0,0,0,0,2,0,2,2,0,2,141,7,0,141,7,0.00%,,0.00%
02/04/2020,32,Jawa Barat,3216,Kabupaten Bekasi,0,0,0,0,0,20,2,3,20,2,3,718,104,15,718,104,0.00%,0.00%,0.00%
02/04/2020,32,Jawa Barat,3201,Kabupaten Bogor,0,0,0,0,0,11,0,0,11,0,0,222,58,11,222,58,0.00%,,
02/04/2020,32,Jawa Barat,3207,Kabupaten Ciamis,0,0,0,0,0,0,0,0,0,0,0,914,10,0,914,10,,,
02/04/2020,32,Jawa Barat,3203,Kabupaten Cianjur,0,0,0,0,0,0,0,0,0,0,0,12,2,0,12,2,,,
02/04/2020,32,Jawa Barat,3209,Kabupaten Cirebon,0,0,0,0,0,2,0,0,2,0,0,111,26,2,111,26,0.00%,,
02/04/2020,32,Jawa Barat,3205,Kabupaten Garut,0,0,0,0,0,0,0,0,0,0,0,999,16,0,999,16,,,
02/04/2020,32,Jawa Barat,3212,Kabupaten Indramayu,0,0,0,0,0,0,0,0,0,0,0,195,20,0,195,20,,,
02/04/2020,32,Jawa Barat,3215,Kabupaten Karawang,0,0,0,0,0,8,0,0,8,0,0,1127,18,8,1127,18,0.00%,,
02/04/2020,32,Jawa Barat,3208,Kabupaten Kuningan,184,8,0,0,0,2,0,1,2,0,1,552,13,1,368,5,0.00%,,0.00%
02/04/2020,32,Jawa Barat,3210,Kabupaten Majalengka,20,0,0,0,0,1,0,0,1,0,0,173,14,1,153,14,0.00%,,
02/04/2020,32,Jawa Barat,3218,Kabupaten Pangandaran,56,0,0,0,0,0,0,0,0,0,0,366,0,0,310,0,,,
02/04/2020,32,Jawa Barat,3214,Kabupaten Purwakarta,0,0,0,0,0,2,1,0,2,1,0,317,13,1,317,13,0.00%,0.00%,
02/04/2020,32,Jawa Barat,3213,Kabupaten Subang,602,2,0,0,0,0,0,0,0,0,0,1744,11,0,1142,9,,,
02/04/2020,32,Jawa Barat,3202,Kabupaten Sukabumi,0,0,0,0,0,1,0,0,1,0,0,3083,44,1,3083,44,0.00%,,
02/04/2020,32,Jawa Barat,3211,Kabupaten Sumedang,0,0,0,0,0,1,0,0,1,0,0,318,3,1,318,3,0.00%,,
02/04/2020,32,Jawa Barat,3206,Kabupaten Tasikmalaya,128,2,0,0,0,0,0,0,0,0,0,581,11,0,453,9,,,
02/04/2020,32,Jawa Barat,3273,Kota Bandung,0,0,0,0,0,23,4,6,23,4,6,402,92,13,402,92,0.00%,0.00%,0.00%
02/04/2020,32,Jawa Barat,3279,Kota Banjar,0,2,0,0,0,0,0,0,0,0,0,312,15,0,312,13,,,
02/04/2020,32,Jawa Barat,3275,Kota Bekasi,0,0,0,0,0,29,0,1,29,0,1,160,80,28,160,80,0.00%,,0.00%
02/04/2020,32,Jawa Barat,3271,Kota Bogor,0,0,0,0,0,23,0,2,23,0,2,153,8,21,153,8,0.00%,,0.00%
02/04/2020,32,Jawa Barat,3277,Kota Cimahi,0,0,0,0,0,7,0,2,7,0,2,109,14,5,109,14,0.00%,,0.00%
02/04/2020,32,Jawa Barat,3274,Kota Cirebon,96,-1,0,0,0,0,0,0,0,0,0,245,3,0,149,4,,,
02/04/2020,32,Jawa Barat,3276,Kota Depok,173,53,0,0,0,37,4,2,37,4,2,1525,414,31,1352,361,0.00%,0.00%,0.00%
02/04/2020,32,Jawa Barat,3272,Kota Sukabumi,14,1,0,0,0,0,0,0,0,0,0,145,18,0,131,17,,,
02/04/2020,32,Jawa Barat,3278,Kota Tasikmalaya,0,0,0,0,0,1,0,0,1,0,0,321,10,1,321,10,0.00%,,
03/04/2020,32,Jawa Barat,3204,Kabupaten Bandung,162,7,0,0,0,6,0,2,6,0,2,810,62,4,648,55,0.00%,,0.00%
03/04/2020,32,Jawa Barat,3217,Kabupaten Bandung Barat,0,0,0,0,0,2,0,2,2,0,2,141,7,0,141,7,0.00%,,0.00%
03/04/2020,32,Jawa Barat,3216,Kabupaten Bekasi,0,56,1,0,0,21,2,3,20,2,3,718,160,16,718,104,5.00%,0.00%,0.00%
03/04/2020,32,Jawa Barat,3201,Kabupaten Bogor,0,0,3,0,0,14,0,0,11,0,0,222,58,14,222,58,27.27%,,
03/04/2020,32,Jawa Barat,3207,Kabupaten Ciamis,0,0,0,0,0,0,0,0,0,0,0,914,10,0,914,10,,,
03/04/2020,32,Jawa Barat,3203,Kabupaten Cianjur,0,0,0,0,0,0,0,0,0,0,0,12,2,0,12,2,,,
03/04/2020,32,Jawa Barat,3209,Kabupaten Cirebon,2,0,0,0,0,2,0,0,2,0,0,113,26,2,111,26,0.00%,,
03/04/2020,32,Jawa Barat,3205,Kabupaten Garut,0,0,0,0,0,0,0,0,0,0,0,999,16,0,999,16,,,
03/04/2020,32,Jawa Barat,3212,Kabupaten Indramayu,17,2,0,0,0,0,0,0,0,0,0,212,22,0,195,20,,,
03/04/2020,32,Jawa Barat,3215,Kabupaten Karawang,217,7,0,0,0,8,0,0,8,0,0,1344,25,8,1127,18,0.00%,,
03/04/2020,32,Jawa Barat,3208,Kabupaten Kuningan,0,0,0,0,0,2,0,1,2,0,1,552,13,1,552,13,0.00%,,0.00%
03/04/2020,32,Jawa Barat,3210,Kabupaten Majalengka,42,1,0,0,0,1,0,0,1,0,0,215,15,1,173,14,0.00%,,
03/04/2020,32,Jawa Barat,3218,Kabupaten Pangandaran,20,0,0,0,0,0,0,0,0,0,0,386,0,0,366,0,,,
03/04/2020,32,Jawa Barat,3214,Kabupaten Purwakarta,32,5,0,0,0,2,1,0,2,1,0,349,18,1,317,13,0.00%,0.00%,
03/04/2020,32,Jawa Barat,3213,Kabupaten Subang,0,0,0,0,0,0,0,0,0,0,0,1744,11,0,1744,11,,,
03/04/2020,32,Jawa Barat,3202,Kabupaten Sukabumi,0,0,0,0,0,1,0,0,1,0,0,3083,44,1,3083,44,0.00%,,
03/04/2020,32,Jawa Barat,3211,Kabupaten Sumedang,0,0,0,0,0,1,0,0,1,0,0,318,3,1,318,3,0.00%,,
03/04/2020,32,Jawa Barat,3206,Kabupaten Tasikmalaya,0,0,0,0,0,0,0,0,0,0,0,581,11,0,581,11,,,
03/04/2020,32,Jawa Barat,3273,Kota Bandung,0,0,1,1,0,24,5,6,23,4,6,402,92,13,402,92,4.35%,25.00%,0.00%
03/04/2020,32,Jawa Barat,3279,Kota Banjar,0,1,0,0,0,0,0,0,0,0,0,312,16,0,312,15,,,
03/04/2020,32,Jawa Barat,3275,Kota Bekasi,0,0,8,0,0,37,0,1,29,0,1,160,80,36,160,80,27.59%,,0.00%
03/04/2020,32,Jawa Barat,3271,Kota Bogor,0,0,1,0,4,24,0,6,23,0,2,153,8,18,153,8,4.35%,,200.00%
03/04/2020,32,Jawa Barat,3277,Kota Cimahi,9,4,0,0,0,7,0,2,7,0,2,118,18,5,109,14,0.00%,,0.00%
03/04/2020,32,Jawa Barat,3274,Kota Cirebon,11,0,0,0,0,0,0,0,0,0,0,256,3,0,245,3,,,
03/04/2020,32,Jawa Barat,3276,Kota Depok,84,22,0,0,0,37,4,2,37,4,2,1609,436,31,1525,414,0.00%,0.00%,0.00%
03/04/2020,32,Jawa Barat,3272,Kota Sukabumi,0,0,0,0,0,0,0,0,0,0,0,145,18,0,145,18,,,
03/04/2020,32,Jawa Barat,3278,Kota Tasikmalaya,0,0,0,0,0,1,0,0,1,0,0,321,10,1,321,10,0.00%,,
04/04/2020,32,Jawa Barat,3204,Kabupaten Bandung,43,10,0,0,0,6,0,2,6,0,2,853,72,4,810,62,0.00%,,0.00%
04/04/2020,32,Jawa Barat,3217,Kabupaten Bandung Barat,31,9,1,0,0,3,0,2,2,0,2,172,16,1,141,7,50.00%,,0.00%
04/04/2020,32,Jawa Barat,3216,Kabupaten Bekasi,0,0,3,0,0,24,2,3,21,2,3,718,160,19,718,160,14.29%,0.00%,0.00%
04/04/2020,32,Jawa Barat,3201,Kabupaten Bogor,0,0,2,0,1,16,0,1,14,0,0,222,58,15,222,58,14.29%,,
04/04/2020,32,Jawa Barat,3207,Kabupaten Ciamis,0,0,0,0,0,0,0,0,0,0,0,914,10,0,914,10,,,
04/04/2020,32,Jawa Barat,3203,Kabupaten Cianjur,0,0,0,0,0,0,0,0,0,0,0,12,2,0,12,2,,,
04/04/2020,32,Jawa Barat,3209,Kabupaten Cirebon,7,0,0,0,0,2,0,0,2,0,0,120,26,2,113,26,0.00%,,
04/04/2020,32,Jawa Barat,3205,Kabupaten Garut,0,0,0,0,0,0,0,0,0,0,0,999,16,0,999,16,,,
04/04/2020,32,Jawa Barat,3212,Kabupaten Indramayu,39,2,0,0,0,0,0,0,0,0,0,251,24,0,212,22,,,
04/04/2020,32,Jawa Barat,3215,Kabupaten Karawang,375,5,0,0,0,8,0,0,8,0,0,1719,30,8,1344,25,0.00%,,
04/04/2020,32,Jawa Barat,3208,Kabupaten Kuningan,8,6,0,0,0,2,0,1,2,0,1,560,19,1,552,13,0.00%,,0.00%
04/04/2020,32,Jawa Barat,3210,Kabupaten Majalengka,0,0,0,0,0,1,0,0,1,0,0,215,15,1,215,15,0.00%,,
04/04/2020,32,Jawa Barat,3218,Kabupaten Pangandaran,36,0,0,0,0,0,0,0,0,0,0,422,0,0,386,0,,,
04/04/2020,32,Jawa Barat,3214,Kabupaten Purwakarta,0,0,0,0,0,2,1,0,2,1,0,349,18,1,349,18,0.00%,0.00%,
04/04/2020,32,Jawa Barat,3213,Kabupaten Subang,2151,1,0,0,0,0,0,0,0,0,0,3895,12,0,1744,11,,,
04/04/2020,32,Jawa Barat,3202,Kabupaten Sukabumi,0,0,0,0,0,1,0,0,1,0,0,3083,44,1,3083,44,0.00%,,
04/04/2020,32,Jawa Barat,3211,Kabupaten Sumedang,264,13,0,0,0,1,0,0,1,0,0,582,16,1,318,3,0.00%,,
04/04/2020,32,Jawa Barat,3206,Kabupaten Tasikmalaya,0,0,0,0,0,0,0,0,0,0,0,581,11,0,581,11,,,
04/04/2020,32,Jawa Barat,3273,Kota Bandung,1090,93,5,0,1,29,5,7,24,5,6,1492,185,17,402,92,20.83%,0.00%,16.67%
04/04/2020,32,Jawa Barat,3279,Kota Banjar,47,3,0,0,0,0,0,0,0,0,0,359,19,0,312,16,,,
04/04/2020,32,Jawa Barat,3275,Kota Bekasi,0,0,0,0,0,37,0,1,37,0,1,160,80,36,160,80,0.00%,,0.00%
04/04/2020,32,Jawa Barat,3271,Kota Bogor,0,0,9,0,0,33,0,6,24,0,6,153,8,27,153,8,37.50%,,0.00%
04/04/2020,32,Jawa Barat,3277,Kota Cimahi,106,0,1,0,1,8,0,3,7,0,2,224,18,5,118,18,14.29%,,50.00%
04/04/2020,32,Jawa Barat,3274,Kota Cirebon,6,0,0,0,0,0,0,0,0,0,0,262,3,0,256,3,,,
04/04/2020,32,Jawa Barat,3276,Kota Depok,288,21,0,0,0,37,4,2,37,4,2,1897,457,31,1609,436,0.00%,0.00%,0.00%
04/04/2020,32,Jawa Barat,3272,Kota Sukabumi,22,2,0,0,0,0,0,0,0,0,0,167,20,0,145,18,,,
04/04/2020,32,Jawa Barat,3278,Kota Tasikmalaya,95,5,0,0,0,1,0,0,1,0,0,416,15,1,321,10,0.00%,,
05/04/2020,32,Jawa Barat,3204,Kabupaten Bandung,0,0,0,0,0,6,0,2,6,0,2,853,72,4,853,72,0.00%,,0.00%
05/04/2020,32,Jawa Barat,3217,Kabupaten Bandung Barat,11,1,0,0,0,3,0,2,3,0,2,183,17,1,172,16,0.00%,,0.00%
05/04/2020,32,Jawa Barat,3216,Kabupaten Bekasi,0,0,4,0,0,28,2,3,24,2,3,718,160,23,718,160,16.67%,0.00%,0.00%
05/04/2020,32,Jawa Barat,3201,Kabupaten Bogor,0,0,1,0,0,17,0,1,16,0,1,222,58,16,222,58,6.25%,,0.00%
05/04/2020,32,Jawa Barat,3207,Kabupaten Ciamis,0,0,0,0,0,0,0,0,0,0,0,914,10,0,914,10,,,
05/04/2020,32,Jawa Barat,3203,Kabupaten Cianjur,0,0,0,0,0,0,0,0,0,0,0,12,2,0,12,2,,,
05/04/2020,32,Jawa Barat,3209,Kabupaten Cirebon,2,1,0,0,0,2,0,0,2,0,0,122,27,2,120,26,0.00%,,
05/04/2020,32,Jawa Barat,3205,Kabupaten Garut,0,0,0,0,0,0,0,0,0,0,0,999,16,0,999,16,,,
05/04/2020,32,Jawa Barat,3212,Kabupaten Indramayu,0,0,0,0,0,0,0,0,0,0,0,251,24,0,251,24,,,
05/04/2020,32,Jawa Barat,3215,Kabupaten Karawang,204,7,0,0,0,8,0,0,8,0,0,1923,37,8,1719,30,0.00%,,
05/04/2020,32,Jawa Barat,3208,Kabupaten Kuningan,12,1,0,0,0,2,0,1,2,0,1,572,20,1,560,19,0.00%,,0.00%
05/04/2020,32,Jawa Barat,3210,Kabupaten Majalengka,0,0,0,0,0,1,0,0,1,0,0,215,15,1,215,15,0.00%,,
05/04/2020,32,Jawa Barat,3218,Kabupaten Pangandaran,0,0,0,0,0,0,0,0,0,0,0,422,0,0,422,0,,,
05/04/2020,32,Jawa Barat,3214,Kabupaten Purwakarta,0,0,0,0,0,2,1,0,2,1,0,349,18,1,349,18,0.00%,0.00%,
05/04/2020,32,Jawa Barat,3213,Kabupaten Subang,263,1,0,0,0,0,0,0,0,0,0,4158,13,0,3895,12,,,
05/04/2020,32,Jawa Barat,3202,Kabupaten Sukabumi,0,0,0,0,0,1,0,0,1,0,0,3083,44,1,3083,44,0.00%,,
05/04/2020,32,Jawa Barat,3211,Kabupaten Sumedang,0,0,0,0,0,1,0,0,1,0,0,582,16,1,582,16,0.00%,,
05/04/2020,32,Jawa Barat,3206,Kabupaten Tasikmalaya,0,0,0,0,0,0,0,0,0,0,0,581,11,0,581,11,,,
05/04/2020,32,Jawa Barat,3273,Kota Bandung,255,9,0,0,0,29,5,7,29,5,7,1747,194,17,1492,185,0.00%,0.00%,0.00%
05/04/2020,32,Jawa Barat,3279,Kota Banjar,0,0,0,0,0,0,0,0,0,0,0,359,19,0,359,19,,,
05/04/2020,32,Jawa Barat,3275,Kota Bekasi,0,0,0,0,0,37,0,1,37,0,1,160,80,36,160,80,0.00%,,0.00%
05/04/2020,32,Jawa Barat,3271,Kota Bogor,0,0,3,0,0,36,0,6,33,0,6,153,8,30,153,8,9.09%,,0.00%
05/04/2020,32,Jawa Barat,3277,Kota Cimahi,79,5,0,0,0,8,0,3,8,0,3,303,23,5,224,18,0.00%,,0.00%
05/04/2020,32,Jawa Barat,3274,Kota Cirebon,0,0,0,0,0,0,0,0,0,0,0,262,3,0,262,3,,,
05/04/2020,32,Jawa Barat,3276,Kota Depok,81,29,1,0,0,38,4,2,37,4,2,1978,486,32,1897,457,2.70%,0.00%,0.00%
05/04/2020,32,Jawa Barat,3272,Kota Sukabumi,0,0,0,0,0,0,0,0,0,0,0,167,20,0,167,20,,,
05/04/2020,32,Jawa Barat,3278,Kota Tasikmalaya,0,0,0,0,0,1,0,0,1,0,0,416,15,1,416,15,0.00%,,
06/04/2020,32,Jawa Barat,3204,Kabupaten Bandung,0,0,0,0,0,6,0,2,6,0,2,853,72,4,853,72,0.00%,,0.00%
06/04/2020,32,Jawa Barat,3217,Kabupaten Bandung Barat,3,-1,0,0,0,3,0,2,3,0,2,186,16,1,183,17,0.00%,,0.00%
06/04/2020,32,Jawa Barat,3216,Kabupaten Bekasi,0,0,0,0,0,28,2,3,28,2,3,718,160,23,718,160,0.00%,0.00%,0.00%
06/04/2020,32,Jawa Barat,3201,Kabupaten Bogor,0,0,0,0,0,17,0,1,17,0,1,222,58,16,222,58,0.00%,,0.00%
06/04/2020,32,Jawa Barat,3207,Kabupaten Ciamis,0,0,0,0,0,0,0,0,0,0,0,914,10,0,914,10,,,
06/04/2020,32,Jawa Barat,3203,Kabupaten Cianjur,0,0,0,0,0,0,0,0,0,0,0,12,2,0,12,2,,,
06/04/2020,32,Jawa Barat,3209,Kabupaten Cirebon,3,0,0,0,0,2,0,0,2,0,0,125,27,2,122,27,0.00%,,
06/04/2020,32,Jawa Barat,3205,Kabupaten Garut,0,0,0,0,0,0,0,0,0,0,0,999,16,0,999,16,,,
06/04/2020,32,Jawa Barat,3212,Kabupaten Indramayu,53,0,0,0,0,0,0,0,0,0,0,304,24,0,251,24,,,
06/04/2020,32,Jawa Barat,3215,Kabupaten Karawang,0,0,0,0,0,8,0,0,8,0,0,1923,37,8,1923,37,0.00%,,
06/04/2020,32,Jawa Barat,3208,Kabupaten Kuningan,0,0,1,0,0,3,0,1,2,0,1,572,20,2,572,20,50.00%,,0.00%
06/04/2020,32,Jawa Barat,3210,Kabupaten Majalengka,0,0,0,0,0,1,0,0,1,0,0,215,15,1,215,15,0.00%,,
06/04/2020,32,Jawa Barat,3218,Kabupaten Pangandaran,32,0,0,0,0,0,0,0,0,0,0,454,0,0,422,0,,,
06/04/2020,32,Jawa Barat,3214,Kabupaten Purwakarta,29,3,1,0,0,3,1,0,2,1,0,378,21,2,349,18,50.00%,0.00%,
06/04/2020,32,Jawa Barat,3213,Kabupaten Subang,92,1,0,0,0,0,0,0,0,0,0,4250,14,0,4158,13,,,
06/04/2020,32,Jawa Barat,3202,Kabupaten Sukabumi,-343,15,1,0,0,2,0,0,1,0,0,2740,59,2,3083,44,100.00%,,
06/04/2020,32,Jawa Barat,3211,Kabupaten Sumedang,19,0,0,0,0,1,0,0,1,0,0,601,16,1,582,16,0.00%,,
06/04/2020,32,Jawa Barat,3206,Kabupaten Tasikmalaya,298,5,0,0,0,0,0,0,0,0,0,879,16,0,581,11,,,
06/04/2020,32,Jawa Barat,3273,Kota Bandung,0,0,3,0,1,32,5,8,29,5,7,1747,194,19,1747,194,10.34%,0.00%,14.29%
06/04/2020,32,Jawa Barat,3279,Kota Banjar,0,1,1,0,0,1,0,0,0,0,0,359,20,1,359,19,,,
06/04/2020,32,Jawa Barat,3275,Kota Bekasi,308,195,0,0,0,37,0,1,37,0,1,468,275,36,160,80,0.00%,,0.00%
06/04/2020,32,Jawa Barat,3271,Kota Bogor,0,0,0,0,0,36,0,6,36,0,6,153,8,30,153,8,0.00%,,0.00%
06/04/2020,32,Jawa Barat,3277,Kota Cimahi,44,0,0,0,0,8,0,3,8,0,3,347,23,5,303,23,0.00%,,0.00%
06/04/2020,32,Jawa Barat,3274,Kota Cirebon,0,0,0,0,0,0,0,0,0,0,0,262,3,0,262,3,,,
06/04/2020,32,Jawa Barat,3276,Kota Depok,79,52,3,1,0,41,5,2,38,4,2,2057,538,34,1978,486,7.89%,25.00%,0.00%
06/04/2020,32,Jawa Barat,3272,Kota Sukabumi,7,0,0,0,0,0,0,0,0,0,0,174,20,0,167,20,,,
06/04/2020,32,Jawa Barat,3278,Kota Tasikmalaya,123,0,1,0,0,2,0,0,1,0,0,539,15,2,416,15,100.00%,,
07/04/2020,32,Jawa Barat,3204,Kabupaten Bandung,139,7,3,0,0,9,0,2,6,0,2,992,79,7,853,72,50.00%,,0.00%
07/04/2020,32,Jawa Barat,3217,Kabupaten Bandung Barat,0,0,6,0,0,9,0,2,3,0,2,186,16,7,186,16,200.00%,,0.00%
07/04/2020,32,Jawa Barat,3216,Kabupaten Bekasi,0,0,0,1,0,28,3,3,28,2,3,718,160,22,718,160,0.00%,50.00%,0.00%
07/04/2020,32,Jawa Barat,3201,Kabupaten Bogor,0,0,7,1,0,24,1,1,17,0,1,222,58,22,222,58,41.18%,,0.00%
07/04/2020,32,Jawa Barat,3207,Kabupaten Ciamis,406,1,1,0,0,1,0,0,0,0,0,1320,11,1,914,10,,,
07/04/2020,32,Jawa Barat,3203,Kabupaten Cianjur,0,0,0,0,0,0,0,0,0,0,0,12,2,0,12,2,,,
07/04/2020,32,Jawa Barat,3209,Kabupaten Cirebon,0,0,0,0,0,2,0,0,2,0,0,125,27,2,125,27,0.00%,,
07/04/2020,32,Jawa Barat,3205,Kabupaten Garut,768,4,2,0,0,2,0,0,0,0,0,1767,20,2,999,16,,,
07/04/2020,32,Jawa Barat,3212,Kabupaten Indramayu,58,2,0,0,0,0,0,0,0,0,0,362,26,0,304,24,,,
07/04/2020,32,Jawa Barat,3215,Kabupaten Karawang,228,14,0,0,0,8,0,0,8,0,0,2151,51,8,1923,37,0.00%,,
07/04/2020,32,Jawa Barat,3208,Kabupaten Kuningan,0,12,0,0,0,3,0,1,3,0,1,572,32,2,572,20,0.00%,,0.00%
07/04/2020,32,Jawa Barat,3210,Kabupaten Majalengka,70,2,0,0,0,1,0,0,1,0,0,285,17,1,215,15,0.00%,,
07/04/2020,32,Jawa Barat,3218,Kabupaten Pangandaran,-17,0,0,0,0,0,0,0,0,0,0,437,0,0,454,0,,,
07/04/2020,32,Jawa Barat,3214,Kabupaten Purwakarta,18,1,1,0,0,4,1,0,3,1,0,396,22,3,378,21,33.33%,0.00%,
07/04/2020,32,Jawa Barat,3213,Kabupaten Subang,0,0,1,0,0,1,0,0,0,0,0,4250,14,1,4250,14,,,
07/04/2020,32,Jawa Barat,3202,Kabupaten Sukabumi,321,0,0,0,0,2,0,0,2,0,0,3061,59,2,2740,59,0.00%,,
07/04/2020,32,Jawa Barat,3211,Kabupaten Sumedang,16,0,0,0,0,1,0,0,1,0,0,617,16,1,601,16,0.00%,,
07/04/2020,32,Jawa Barat,3206,Kabupaten Tasikmalaya,56,1,0,0,0,0,0,0,0,0,0,935,17,0,879,16,,,
07/04/2020,32,Jawa Barat,3273,Kota Bandung,50,12,17,0,0,49,5,8,32,5,8,1797,206,36,1747,194,53.13%,0.00%,0.00%
07/04/2020,32,Jawa Barat,3279,Kota Banjar,0,0,0,0,0,1,0,0,1,0,0,359,20,1,359,20,0.00%,,
07/04/2020,32,Jawa Barat,3275,Kota Bekasi,0,0,0,0,0,37,0,1,37,0,1,468,275,36,468,275,0.00%,,0.00%
07/04/2020,32,Jawa Barat,3271,Kota Bogor,0,0,1,0,0,37,0,6,36,0,6,153,8,31,153,8,2.78%,,0.00%
07/04/2020,32,Jawa Barat,3277,Kota Cimahi,0,0,3,0,0,11,0,3,8,0,3,347,23,8,347,23,37.50%,,0.00%
07/04/2020,32,Jawa Barat,3274,Kota Cirebon,5,0,0,0,0,0,0,0,0,0,0,267,3,0,262,3,,,
07/04/2020,32,Jawa Barat,3276,Kota Depok,61,64,1,2,0,42,7,2,41,5,2,2118,602,33,2057,538,2.44%,40.00%,0.00%
07/04/2020,32,Jawa Barat,3272,Kota Sukabumi,0,0,1,0,0,1,0,0,0,0,0,174,20,1,174,20,,,
07/04/2020,32,Jawa Barat,3278,Kota Tasikmalaya,247,0,0,0,0,2,0,0,2,0,0,786,15,2,539,15,0.00%,,
08/04/2020,32,Jawa Barat,3204,Kabupaten Bandung,10,2,3,0,0,12,0,2,9,0,2,1002,81,10,992,79,33.33%,,0.00%
08/04/2020,32,Jawa Barat,3217,Kabupaten Bandung Barat,8,-5,0,0,0,9,0,2,9,0,2,194,11,7,186,16,0.00%,,0.00%
08/04/2020,32,Jawa Barat,3216,Kabupaten Bekasi,0,0,1,0,0,29,3,3,28,3,3,718,160,23,718,160,3.57%,0.00%,0.00%
08/04/2020,32,Jawa Barat,3201,Kabupaten Bogor,0,0,3,0,2,27,1,3,24,1,1,222,58,23,222,58,12.50%,0.00%,200.00%
08/04/2020,32,Jawa Barat,3207,Kabupaten Ciamis,0,0,0,0,0,1,0,0,1,0,0,1320,11,1,1320,11,0.00%,,
08/04/2020,32,Jawa Barat,3203,Kabupaten Cianjur,0,0,0,0,0,0,0,0,0,0,0,12,2,0,12,2,,,
08/04/2020,32,Jawa Barat,3209,Kabupaten Cirebon,6,2,0,0,0,2,0,0,2,0,0,131,29,2,125,27,0.00%,,
08/04/2020,32,Jawa Barat,3205,Kabupaten Garut,0,8,0,0,0,2,0,0,2,0,0,1767,28,2,1767,20,0.00%,,
08/04/2020,32,Jawa Barat,3212,Kabupaten Indramayu,0,0,1,0,0,1,0,0,0,0,0,362,26,1,362,26,,,
08/04/2020,32,Jawa Barat,3215,Kabupaten Karawang,0,0,0,0,0,8,0,0,8,0,0,2151,51,8,2151,51,0.00%,,
08/04/2020,32,Jawa Barat,3208,Kabupaten Kuningan,14,4,0,0,0,3,0,1,3,0,1,586,36,2,572,32,0.00%,,0.00%
08/04/2020,32,Jawa Barat,3210,Kabupaten Majalengka,0,0,0,0,0,1,0,0,1,0,0,285,17,1,285,17,0.00%,,
08/04/2020,32,Jawa Barat,3218,Kabupaten Pangandaran,0,0,0,0,0,0,0,0,0,0,0,437,0,0,437,0,,,
08/04/2020,32,Jawa Barat,3214,Kabupaten Purwakarta,10,2,1,0,0,5,1,0,4,1,0,406,24,4,396,22,25.00%,0.00%,
08/04/2020,32,Jawa Barat,3213,Kabupaten Subang,13,0,0,0,0,1,0,0,1,0,0,4263,14,1,4250,14,0.00%,,
08/04/2020,32,Jawa Barat,3202,Kabupaten Sukabumi,0,0,0,0,0,2,0,0,2,0,0,3061,59,2,3061,59,0.00%,,
08/04/2020,32,Jawa Barat,3211,Kabupaten Sumedang,0,0,1,0,0,2,0,0,1,0,0,617,16,2,617,16,100.00%,,
08/04/2020,32,Jawa Barat,3206,Kabupaten Tasikmalaya,31,1,0,0,0,0,0,0,0,0,0,966,18,0,935,17,,,
08/04/2020,32,Jawa Barat,3273,Kota Bandung,196,51,18,0,4,67,5,12,49,5,8,1993,257,50,1797,206,36.73%,0.00%,50.00%
